normal_outliers,pareto_outliers
38.702931453423815,34.42657100302416
55.298041779152825,72.1404238233721
64.41568620657901,32.65494103376101
25.283554998727105,35.03535699599232
42.03104744529523,36.22636337870657
55.7707212718054,36.383531052137485
47.96954613957007,41.165020353182086
53.71145873371309,77.987028344879
43.960148132841795,32.88380507947282
50.865897874729,31.323784411488266
48.44322764607921,32.28253156868826
61.67782061659807,62.039115133140655
52.54420843301213,42.40100544805304
53.37602662075202,33.5636837261506
45.881230338775325,52.74001388795158
45.123937759275066,57.965400806543116
45.67441812180379,56.03146591779645
53.944521423782966,69.31517766126575
45.79015519179737,33.05222564549918
52.89774856896413,47.94654711410255
70.75400798645438,36.85259183679861
58.711247034316926,55.4924926491473
46.73976467832159,46.329719683276394
62.012139221639444,49.430466570249415
45.91924626978449,42.82229073410042
29.61875464822146,32.01818793172556
39.91913689082596,39.005515390223714
31.292080789741444,120.76416329238809
46.48486515958692,75.55018804009556
50.184183791895514,30.44459670711738
66.76437312275283,31.856177376525043
53.269273737641626,31.446292637784172
47.80899471191136,46.18778332918268
58.294055811834895,52.91678799357885
27.88864690992115,32.500529595383874
52.356145581085656,37.94627156152286
57.708651938869664,55.341647171429216
35.214137542201584,46.577546389606596
61.43754043206929,38.92611764076639
53.38496407494414,40.39393095725958
45.847120860991986,38.010683502616594
56.32781866106285,33.748084663465704
72.70692857804396,39.59425310633302
51.81866255058495,44.2738964605082
52.48220586300336,59.73404186398607
45.40639100459756,42.027805430167554
41.50155630535208,48.349901025621925
58.303358165442454,31.796098868151628
41.43916174091133,36.87580166719332
50.715662372193925,30.093900972253312
45.223425532348834,32.97067744257632
54.78979825746392,46.214885517075984
53.33662105286948,148.83066680600143
60.375399442578995,31.0628721633571
44.89983601145253,35.59851062367861
47.30125064706629,51.30534757452201
40.21236284217693,32.37104451511008
45.55706739923888,39.29725565510467
53.77300493044852,46.59323112960174
57.56988616645352,41.2735693333088
40.77834675822375,32.15686147316725
58.6960592010566,34.72863299901638
63.55637858804951,49.983944305005664
54.13434903223701,39.27201426772164
68.76795812558066,30.052479206000196
42.26210800896427,48.341080990974426
37.55345296688583,30.361661392379805
32.212797510957216,47.3541850954211
64.96044311489183,32.349990842768854
56.54365656354058,86.35582740456925
49.44415329089545,34.9570941746493
52.799686263198204,34.23220370321438
38.74510952701623,31.656217805343307
74.45751979616827,33.878088340870775
51.292211819752275,60.266471388784325
51.09394794604893,194.56756070713385
57.25766623898692,34.96389547062247
54.810092317367136,36.5848932266974
52.23884024279131,45.97022198624835
42.09525544554688,61.90634064635498
54.714683571359956,40.48295648012128
68.82024496475034,35.40303608166125
63.454200461549775,35.821903265537344
65.93186626639397,44.59796088502425
44.88784323568815,30.03225185747909
40.10395179741419,41.40349736283206
48.74213079900352,34.73058064933665
50.557249122886944,50.81254185551287
60.94191518470949,30.992075765020143
33.07535370285181,40.32365938177742
65.29550319460614,37.32999288366581
48.419921014210104,42.26283299260813
45.7311893005258,30.67807124993609
39.87895624739832,40.05892001513983
33.451433281342304,39.48749956833234
58.231705839619146,39.46278250561423
50.73317967188404,40.835294111922884
37.10039100258946,43.700071325822925
37.04921227936384,51.73306600822224
46.64215300709872,33.31537860568493
66.69021525289392,53.639260820097014
47.40408648636395,37.75377939403596
34.96857046881894,30.81270518154287
47.54256935914056,30.60945833216682
47.27276430252329,34.35698059876357
23.031133570584284,50.06940342547765
49.45705133482188,45.20316815631586
47.69065469791322,50.361250856066505
56.96206364813418,38.24308116747654
68.48956094945345,36.400724767084974
61.26565029547757,31.63844019188088
47.31111309445169,34.253610896047014
38.934740912583294,36.26775982024817
75.7335980324986,30.942232722860446
50.59218434014488,32.59892967099781
50.13929291912946,40.65622558331218
49.758749128899964,46.745018035258006
51.98084760767855,253.75139009304985
48.556395880760576,73.90515508730904
44.26337993119763,42.27227716107538
44.53141058759608,35.9989996886986
49.672467297840015,42.023415727738936
44.56575228866235,50.12809318971041
42.871542173228356,31.286255191074783
51.064302276918966,35.76684088951163
47.450227825791444,55.237729152395644
65.0399298858269,35.25508491480601
23.490301916069882,39.80431328442313
60.91506851922462,40.30953907298189
62.46085192497629,32.11015368559818
29.266097675918505,34.85254214366939
46.573124059196516,34.36167747011193
46.28559134004209,30.266637503574266
35.924883052821784,30.24589417216689
42.22183312409125,54.33637646029199
38.894241545341714,33.36495565071307
67.52270443423623,38.26448748099345
59.35678393147461,33.76695669326513
62.71555094994159,76.92231837766796
57.21672064043235,33.15684301306029
38.70948228782771,36.175052379658275
44.75479733720226,59.64117508681564
54.89374561227918,55.48488670179887
37.778721911080545,32.131511626683604
57.12998430172388,51.527290198126444
47.59674601841865,36.79917514882741
46.251791924504026,37.37796828348377
57.10959968203491,31.467462242523936
54.4426331148604,30.85223707636404
46.3903383418092,46.29840056575023
61.59329803364248,37.70887658269474
39.189366724001026,36.32843918081542
56.15935606944264,46.38774225380579
55.93101257968384,48.6498608297032
46.904535606860094,31.78143111126992
53.26133022242118,41.06923848709142
37.488864236146966,31.49018095439918
59.24027019206901,47.709665621339184
48.15097863557011,42.85527530925924
44.772769794809605,85.37684916494607
60.49009225836889,30.723085750171137
42.95656309457241,30.593260020735737
35.91538703636441,33.50560749924744
34.433708264760966,33.19286551759117
56.06009951345639,32.97505435902518
37.19570647503717,66.03962053628469
67.54794181984364,33.01261555143859
29.18070592116278,33.34782124403374
66.96456368290038,48.23419131028248
52.11017467202618,36.60990191529166
49.032868881296075,49.44987421648224
44.550809131910505,30.68367828462324
53.991361143520706,37.48953693696125
49.62365297575152,30.34387110669565
61.03301882016521,30.65404718437901
51.142276486620396,66.08261848275494
51.50301761461878,31.537563097469285
46.36387787786144,38.651779241503846
49.43054376278933,35.79093046346953
53.07801768892059,34.58541518876941
32.89831607343375,64.59717595708742
36.518145778942866,30.22146393061314
57.43264094022715,43.14371887050431
51.708654381279416,90.35223086963451
48.16016663647321,39.448065201047456
50.184339330653934,75.32405449782254
53.47581705361671,30.541558433973783
44.60240319690639,35.94824741769916
42.216952745976876,33.16970072679717
51.958452550976816,46.46302814517402
40.21627222384968,113.01901828327368
54.082527557144715,33.11566271239245
32.9741639576216,42.74010906041677
60.29155637325644,32.290945097034495
54.72597482413043,39.60361079167007
52.56029734313876,36.93018005345866
59.82690983945514,98.80133254543674
66.65474444462576,41.00977792888535
60.1437006501813,34.62370768312035
31.591257686683548,31.236257814270218
37.204230332642986,31.685516051264603
43.75181422304321,32.66479219953276
50.26091050210834,33.03347067019037
55.17659020469123,56.53967173825505
42.742561868465344,39.47964450272217
51.86766764477078,38.40612414898013
42.44617067646678,31.244172655691834
43.884821970080516,57.79493274405276
35.93338903151778,46.01128008284698
40.76766753889096,30.70891323683647
36.48315394383666,45.21111732876425
40.241267470226674,38.963065094424145
60.536417966078396,30.86481813282957
40.50601111168057,36.80175086382358
76.32382064837391,37.41968817873749
54.93317900880889,31.868388877526815
51.84836123694874,79.222711900298
41.41642219818787,56.45907189453149
57.003098794089915,43.369893912843
44.24362173762226,36.89266662644639
51.220098146453616,35.80451271357626
75.60084538268795,42.60904237608083
49.0394010027535,39.0170945971003
61.49273326285676,30.64990486118814
42.96823574874112,38.11803471767609
49.65011509503038,51.858765626082224
67.7080063563551,36.82304529584691
43.730329422122324,30.538322576745088
68.12448557996929,50.177033261823304
57.07751935455475,32.334904870318496
44.37533224105732,33.14676345653088
56.32407739055521,31.854798482706123
59.7255444962673,34.28805073787146
56.21809962217196,48.05860951420114
34.297752801095434,38.29914451459176
42.728628241751316,32.38251640181308
47.52481364448495,60.45976981305558
49.25566570899954,60.751537994905846
56.206720975506784,59.308785097249604
51.777010009332535,32.856472926431685
36.64655641289899,36.643217401958864
53.801978510059634,121.61609123008864
56.10585745283823,49.10784701594322
55.5979044793104,30.27670105174827
60.807807255546216,30.681910434645978
58.33922154548904,36.9301545667037
54.59180079228437,66.7510636207533
49.29834288541353,38.82641874171423
33.39039066484008,37.7426703782838
54.296182191325855,31.135574493062144
52.076876871631114,42.84798828237536
52.715788371953735,53.34149424066206
37.232514241796906,35.190231702903475
39.189434595917376,49.36903246465525
60.53152853332904,91.26059564199481
49.60444846143345,32.36739630815971
56.81500697372624,38.40447826312718
50.28318376130461,33.58299498742626
50.297561394957455,50.702498834949346
59.382838059759976,39.98321183847302
44.83955271782626,41.96218634409143
50.96120776940983,51.122171525394776
45.377247112949576,35.48966214784589
45.65503772567684,68.25509745079562
46.908278765313604,38.668552036490254
52.22133771633713,31.769432505305215
45.212513783365225,44.6116919713527
62.55756125573521,50.73574357282762
41.05392697780496,34.061506212808276
48.13128355838641,57.39281044064203
45.60268941725825,66.01349980909838
64.46977884353733,33.42381605836627
51.965547765115744,117.89130891463302
60.31844539468635,31.55548984530291
35.14439626963028,32.343707442142374
52.67050265869259,32.106854668626056
58.89630795623437,63.38773698110232
50.82283989275424,42.74496929608629
60.654803750653514,31.696193360645122
44.82711549899628,36.4034219543439
64.0934744018558,41.24897071798661
72.9889812361925,30.88432344962412
46.37161439560341,61.235833228456116
45.54497478599228,51.61112980615657
64.533844771177,37.92975226690429
65.79572145730712,93.64971222542562
44.771399728467316,35.926988816592775
45.798131829041424,119.32996930406975
47.18215391139493,43.32185197280273
36.555494889657226,41.965588099890844
40.81348053515802,31.870685800968335
39.95859233247932,61.15124711957527
42.32202434895871,36.129350157911226
49.65315112613219,31.82342423621713
52.342147325365204,30.127145364768893
65.50500492814076,39.435740677103745
40.016459592612094,38.51440857115613
59.843223984765835,45.82137398916266
47.86011155774491,62.66095858314013
49.50536290347567,30.83888257480346
56.74819492166604,46.50196080633082
38.772779784377015,32.1487760416224
53.82409746184051,57.5270918347701
51.66452208213056,53.041101863780014
54.92451264008149,38.88528856464467
52.89168643907818,45.335997456598705
74.55300139910895,34.0215256576468
43.62260015748684,37.09784236304919
44.690030449981826,53.29497329072231
43.76859473575236,36.823620025730946
44.44522880839745,34.772087457746906
43.62612872693482,37.65290965841294
61.89016531107552,53.970326166202206
64.20504247989855,34.37367793417042
44.29253706250524,31.970747837266174
41.67644426895771,45.42875201578734
54.71415556386404,53.73452074669383
44.477769557190285,31.079664799720774
56.32931817755511,32.87199636820604
52.029230208513,31.570934184197412
34.84255885002768,34.59598617555332
65.47505201330061,36.623465333496746
67.95877673095522,47.547740992725245
43.87211309515614,42.61613014488681
46.122984400640156,41.45219850539125
52.85865390724905,34.67475285817884
53.34456789987025,55.42813573061503
56.5854427267283,37.10063169706362
70.1020453876635,108.91976611868343
48.2305277250595,41.94534692994838
42.01702755461546,31.38060417806085
36.20680771985473,43.687005307614974
